name,date,hour,count
south-park-nb-2017,2017-08-28,12,9
south-park-nb-2017,2017-08-28,13,11
south-park-nb-2017,2017-08-28,14,17
south-park-nb-2017,2017-08-28,15,15
south-park-nb-2017,2017-08-28,16,42
south-park-nb-2017,2017-08-28,17,42
south-park-nb-2017,2017-08-28,18,14
south-park-nb-2017,2017-08-28,19,23
south-park-nb-2017,2017-08-28,20,12
south-park-nb-2017,2017-08-28,21,9
south-park-nb-2017,2017-08-28,22,9
south-park-nb-2017,2017-08-28,23,2
south-park-nb-2017,2017-08-29,0,1
south-park-nb-2017,2017-08-29,1,0
south-park-nb-2017,2017-08-29,2,2
south-park-nb-2017,2017-08-29,3,0
south-park-nb-2017,2017-08-29,4,0
south-park-nb-2017,2017-08-29,5,0
south-park-nb-2017,2017-08-29,6,3
south-park-nb-2017,2017-08-29,7,7
south-park-nb-2017,2017-08-29,8,4
south-park-nb-2017,2017-08-29,9,6
south-park-nb-2017,2017-08-29,10,4
south-park-nb-2017,2017-08-29,11,7
south-park-nb-2017,2017-08-29,12,16
south-park-nb-2017,2017-08-29,13,12
south-park-nb-2017,2017-08-29,14,15
south-park-nb-2017,2017-08-29,15,21
south-park-nb-2017,2017-08-29,16,38
south-park-nb-2017,2017-08-29,17,38
south-park-nb-2017,2017-08-29,18,24
south-park-nb-2017,2017-08-29,19,16
south-park-nb-2017,2017-08-29,20,11
south-park-nb-2017,2017-08-29,21,11
south-park-nb-2017,2017-08-29,22,12
south-park-nb-2017,2017-08-29,23,7
south-park-nb-2017,2017-08-30,0,1
south-park-nb-2017,2017-08-30,1,1
south-park-nb-2017,2017-08-30,2,0
south-park-nb-2017,2017-08-30,3,0
south-park-nb-2017,2017-08-30,4,0
south-park-nb-2017,2017-08-30,5,1
south-park-nb-2017,2017-08-30,6,0
south-park-nb-2017,2017-08-30,7,3
south-park-nb-2017,2017-08-30,8,2
south-park-nb-2017,2017-08-30,9,3
south-park-nb-2017,2017-08-30,10,7
south-park-nb-2017,2017-08-30,11,6
south-park-nb-2017,2017-08-30,12,7
south-park-nb-2017,2017-08-30,13,7
south-park-nb-2017,2017-08-30,14,11
south-park-nb-2017,2017-08-30,15,19
south-park-nb-2017,2017-08-30,16,31
south-park-nb-2017,2017-08-30,17,34
south-park-nb-2017,2017-08-30,18,18
south-park-nb-2017,2017-08-30,19,11
south-park-nb-2017,2017-08-30,20,9
south-park-nb-2017,2017-08-30,21,7
