name,date,hour,count
vernon-nb,2020-12-19,15,2
vernon-sb,2020-12-19,15,3
vernon-nb,2020-12-19,16,1
vernon-sb,2020-12-19,16,1
vernon-nb,2020-12-19,17,1
vernon-sb,2020-12-19,17,3
vernon-nb,2020-12-19,18,3
vernon-sb,2020-12-19,18,4
vernon-sb,2020-12-19,19,0
vernon-nb,2020-12-19,19,2
vernon-nb,2020-12-19,2,0
vernon-sb,2020-12-19,2,0
vernon-sb,2020-12-19,20,0
vernon-nb,2020-12-19,20,3
vernon-nb,2020-12-19,21,0
vernon-sb,2020-12-19,21,1
vernon-nb,2020-12-19,22,0
vernon-sb,2020-12-19,22,0
vernon-sb,2020-12-19,23,0
vernon-nb,2020-12-19,23,1
vernon-nb,2020-12-19,3,0
vernon-sb,2020-12-19,3,0
vernon-nb,2020-12-19,4,0
vernon-sb,2020-12-19,4,0
vernon-nb,2020-12-19,5,0
vernon-sb,2020-12-19,5,1
vernon-nb,2020-12-19,6,0
vernon-sb,2020-12-19,6,0
vernon-nb,2020-12-19,7,0
vernon-sb,2020-12-19,7,1
vernon-nb,2020-12-19,8,0
vernon-sb,2020-12-19,8,0
vernon-nb,2020-12-19,9,0
vernon-sb,2020-12-19,9,2
vernon-nb,2020-12-20,0,0
vernon-sb,2020-12-20,0,0
vernon-nb,2020-12-20,1,0
vernon-sb,2020-12-20,1,2
vernon-sb,2020-12-20,10,0
vernon-nb,2020-12-20,10,1
vernon-sb,2020-12-20,11,1
vernon-nb,2020-12-20,11,4
vernon-nb,2020-12-20,12,1
vernon-sb,2020-12-20,12,3
vernon-nb,2020-12-20,13,3
vernon-sb,2020-12-20,13,5
vernon-nb,2020-12-20,14,2
vernon-sb,2020-12-20,14,4
vernon-nb,2020-12-20,15,6
vernon-sb,2020-12-20,15,6
vernon-nb,2020-12-20,16,1
vernon-sb,2020-12-20,16,4
vernon-nb,2020-12-20,17,1
vernon-sb,2020-12-20,17,1
vernon-sb,2020-12-20,18,1
vernon-nb,2020-12-20,18,2
vernon-nb,2020-12-20,19,2
vernon-sb,2020-12-20,19,2
vernon-nb,2020-12-20,2,1
vernon-sb,2020-12-20,2,1
vernon-nb,2020-12-20,20,1
vernon-sb,2020-12-20,20,1
vernon-nb,2020-12-20,21,1
vernon-sb,2020-12-20,21,1
vernon-nb,2020-12-20,22,0
vernon-sb,2020-12-20,22,0
vernon-sb,2020-12-20,23,0
vernon-nb,2020-12-20,23,1
vernon-nb,2020-12-20,3,0
vernon-sb,2020-12-20,3,0
vernon-nb,2020-12-20,4,0
vernon-sb,2020-12-20,4,0
vernon-nb,2020-12-20,5,0
vernon-sb,2020-12-20,5,0
vernon-nb,2020-12-20,6,0
vernon-sb,2020-12-20,6,0
vernon-nb,2020-12-20,7,0
vernon-sb,2020-12-20,7,0
vernon-nb,2020-12-20,8,0
vernon-sb,2020-12-20,8,1
vernon-nb,2020-12-20,9,0
vernon-sb,2020-12-20,9,1
vernon-nb,2020-12-21,0,0
vernon-sb,2020-12-21,0,1
vernon-nb,2020-12-21,1,0
vernon-sb,2020-12-21,1,0
vernon-nb,2020-12-21,10,0
vernon-sb,2020-12-21,10,1
vernon-nb,2020-12-21,11,2
vernon-sb,2020-12-21,11,3
vernon-nb,2020-12-21,12,0
vernon-sb,2020-12-21,12,0
vernon-nb,2020-12-21,13,3
vernon-sb,2020-12-21,13,3
vernon-sb,2020-12-21,14,1
vernon-nb,2020-12-21,14,3
vernon-nb,2020-12-21,15,1
vernon-sb,2020-12-21,15,4
vernon-nb,2020-12-21,16,2
vernon-sb,2020-12-21,16,3
vernon-sb,2020-12-21,17,1
vernon-nb,2020-12-21,17,2
vernon-sb,2020-12-21,18,0
vernon-nb,2020-12-21,18,5
vernon-sb,2020-12-21,19,0
vernon-nb,2020-12-21,19,2
vernon-nb,2020-12-21,2,0
vernon-sb,2020-12-21,2,0
vernon-sb,2020-12-21,20,0
vernon-nb,2020-12-21,20,1
vernon-sb,2020-12-21,21,2
vernon-nb,2020-12-21,21,6
vernon-nb,2020-12-21,22,0
vernon-sb,2020-12-21,22,1
vernon-sb,2020-12-21,23,0
vernon-nb,2020-12-21,23,8
vernon-nb,2020-12-21,3,0
vernon-sb,2020-12-21,3,0
vernon-nb,2020-12-21,4,0
vernon-sb,2020-12-21,4,0
vernon-nb,2020-12-21,5,0
vernon-sb,2020-12-21,5,0
vernon-nb,2020-12-21,6,0
vernon-sb,2020-12-21,6,2
vernon-nb,2020-12-21,7,0
vernon-sb,2020-12-21,7,1
vernon-nb,2020-12-21,8,1
vernon-sb,2020-12-21,8,4
vernon-nb,2020-12-21,9,0
vernon-sb,2020-12-21,9,0
vernon-nb,2020-12-22,0,0
vernon-sb,2020-12-22,0,0
vernon-nb,2020-12-22,1,0
vernon-sb,2020-12-22,1,0
vernon-nb,2020-12-22,10,1
vernon-sb,2020-12-22,10,3
vernon-nb,2020-12-22,11,2
vernon-sb,2020-12-22,11,3
vernon-sb,2020-12-22,12,2
vernon-nb,2020-12-22,12,3
vernon-sb,2020-12-22,13,1
vernon-nb,2020-12-22,13,4
vernon-nb,2020-12-22,14,8
vernon-sb,2020-12-22,14,8
vernon-nb,2020-12-22,15,1
vernon-sb,2020-12-22,15,7
vernon-nb,2020-12-22,16,10
vernon-sb,2020-12-22,16,3
vernon-nb,2020-12-22,17,5
vernon-sb,2020-12-22,17,5
vernon-sb,2020-12-22,18,2
vernon-nb,2020-12-22,18,7
vernon-sb,2020-12-22,19,0
vernon-nb,2020-12-22,19,3
vernon-nb,2020-12-22,2,0
vernon-sb,2020-12-22,2,0
vernon-nb,2020-12-22,20,1
vernon-sb,2020-12-22,20,3
vernon-nb,2020-12-22,21,0
vernon-sb,2020-12-22,21,0
vernon-nb,2020-12-22,22,0
vernon-sb,2020-12-22,22,0
vernon-sb,2020-12-22,23,1
vernon-nb,2020-12-22,23,2
vernon-nb,2020-12-22,3,0
vernon-sb,2020-12-22,3,0
vernon-nb,2020-12-22,4,0
vernon-sb,2020-12-22,4,0
vernon-nb,2020-12-22,5,0
vernon-sb,2020-12-22,5,1
vernon-nb,2020-12-22,6,1
vernon-sb,2020-12-22,6,3
vernon-nb,2020-12-22,7,0
vernon-sb,2020-12-22,7,3
vernon-nb,2020-12-22,8,2
vernon-sb,2020-12-22,8,4
