name,date,hour,count
south-park-sb-2017,2017-10-01,18,0
south-park-sb-2017,2017-10-01,19,0
south-park-sb-2017,2017-10-01,20,1
south-park-sb-2017,2017-10-01,21,0
south-park-sb-2017,2017-10-01,22,1
south-park-sb-2017,2017-10-01,23,1
south-park-sb-2017,2017-10-02,0,0
south-park-sb-2017,2017-10-02,1,0
south-park-sb-2017,2017-10-02,2,0
south-park-sb-2017,2017-10-02,3,1
south-park-sb-2017,2017-10-02,4,0
south-park-sb-2017,2017-10-02,5,0
south-park-sb-2017,2017-10-02,6,0
south-park-sb-2017,2017-10-02,7,1
south-park-sb-2017,2017-10-02,8,2
south-park-sb-2017,2017-10-02,9,0
south-park-sb-2017,2017-10-02,10,0
south-park-sb-2017,2017-10-02,11,1
south-park-sb-2017,2017-10-02,12,0
south-park-sb-2017,2017-10-02,13,0
south-park-sb-2017,2017-10-02,14,2
south-park-sb-2017,2017-10-02,15,0
south-park-sb-2017,2017-10-02,16,2
south-park-sb-2017,2017-10-02,17,0
south-park-sb-2017,2017-10-02,18,0
south-park-sb-2017,2017-10-02,19,0
south-park-sb-2017,2017-10-02,20,0
south-park-sb-2017,2017-10-02,21,0
south-park-sb-2017,2017-10-02,22,0
south-park-sb-2017,2017-10-02,23,0
south-park-sb-2017,2017-10-03,0,0
south-park-sb-2017,2017-10-03,1,1
south-park-sb-2017,2017-10-03,2,0
south-park-sb-2017,2017-10-03,3,0
south-park-sb-2017,2017-10-03,4,2
south-park-sb-2017,2017-10-03,5,1
south-park-sb-2017,2017-10-03,6,0
south-park-sb-2017,2017-10-03,7,0
south-park-sb-2017,2017-10-03,8,0
south-park-sb-2017,2017-10-03,9,0
south-park-sb-2017,2017-10-03,10,1
south-park-sb-2017,2017-10-03,11,4
south-park-sb-2017,2017-10-03,12,0
south-park-sb-2017,2017-10-03,13,3
south-park-sb-2017,2017-10-03,14,3
south-park-sb-2017,2017-10-03,15,0
south-park-sb-2017,2017-10-03,16,2
south-park-sb-2017,2017-10-03,17,0
south-park-sb-2017,2017-10-03,18,0
south-park-sb-2017,2017-10-03,19,1
south-park-sb-2017,2017-10-03,20,0
south-park-sb-2017,2017-10-03,21,2
south-park-sb-2017,2017-10-03,22,0
south-park-sb-2017,2017-10-03,23,0
south-park-sb-2017,2017-10-04,0,0
south-park-sb-2017,2017-10-04,1,0
south-park-sb-2017,2017-10-04,2,0
south-park-sb-2017,2017-10-04,3,0
south-park-sb-2017,2017-10-04,4,0
south-park-sb-2017,2017-10-04,5,0
south-park-sb-2017,2017-10-04,6,0
south-park-sb-2017,2017-10-04,7,0
south-park-sb-2017,2017-10-04,8,0
south-park-sb-2017,2017-10-04,9,0
south-park-sb-2017,2017-10-04,10,1
south-park-sb-2017,2017-10-04,11,0
south-park-sb-2017,2017-10-04,12,3
south-park-sb-2017,2017-10-04,13,0
south-park-sb-2017,2017-10-04,14,2
south-park-sb-2017,2017-10-04,15,0
south-park-sb-2017,2017-10-04,16,1
south-park-sb-2017,2017-10-04,17,1
south-park-sb-2017,2017-10-04,18,2
south-park-sb-2017,2017-10-04,19,0
south-park-sb-2017,2017-10-04,20,1
south-park-sb-2017,2017-10-04,21,1
south-park-sb-2017,2017-10-04,22,2
south-park-sb-2017,2017-10-04,23,0
south-park-sb-2017,2017-10-05,0,0
south-park-sb-2017,2017-10-05,1,0
south-park-sb-2017,2017-10-05,2,0
south-park-sb-2017,2017-10-05,3,0
south-park-sb-2017,2017-10-05,4,0
south-park-sb-2017,2017-10-05,5,0
south-park-sb-2017,2017-10-05,6,0
south-park-sb-2017,2017-10-05,7,0
south-park-sb-2017,2017-10-05,8,1
south-park-sb-2017,2017-10-05,9,1
south-park-sb-2017,2017-10-05,10,3
south-park-sb-2017,2017-10-05,11,3
south-park-sb-2017,2017-10-05,12,4
south-park-sb-2017,2017-10-05,13,1
south-park-sb-2017,2017-10-05,14,3
south-park-sb-2017,2017-10-05,15,0
south-park-sb-2017,2017-10-05,16,3
south-park-sb-2017,2017-10-05,17,0
south-park-sb-2017,2017-10-05,18,1
south-park-sb-2017,2017-10-05,19,4
south-park-sb-2017,2017-10-05,20,1
south-park-sb-2017,2017-10-05,21,2
south-park-sb-2017,2017-10-05,22,2
south-park-sb-2017,2017-10-05,23,0
south-park-sb-2017,2017-10-06,0,0
south-park-sb-2017,2017-10-06,1,0
south-park-sb-2017,2017-10-06,2,1
south-park-sb-2017,2017-10-06,3,0
south-park-sb-2017,2017-10-06,4,0
south-park-sb-2017,2017-10-06,5,1
south-park-sb-2017,2017-10-06,6,0
south-park-sb-2017,2017-10-06,7,0
south-park-sb-2017,2017-10-06,8,1
south-park-sb-2017,2017-10-06,9,0
south-park-sb-2017,2017-10-06,10,0
south-park-sb-2017,2017-10-06,11,0
south-park-sb-2017,2017-10-06,12,0
south-park-sb-2017,2017-10-06,13,1
south-park-sb-2017,2017-10-06,14,0
south-park-sb-2017,2017-10-06,15,0
south-park-sb-2017,2017-10-06,16,1
south-park-sb-2017,2017-10-06,17,3
south-park-sb-2017,2017-10-06,18,2
south-park-sb-2017,2017-10-06,19,0
