name,date,hour,count
windsor-sb,2020-12-18,9,1
windsor-nb,2020-12-19,0,0
windsor-sb,2020-12-19,0,0
windsor-nb,2020-12-19,1,0
windsor-sb,2020-12-19,1,0
windsor-nb,2020-12-19,10,0
windsor-sb,2020-12-19,10,1
windsor-nb,2020-12-19,11,0
windsor-sb,2020-12-19,11,2
windsor-sb,2020-12-19,12,0
windsor-nb,2020-12-19,12,2
windsor-sb,2020-12-19,13,0
windsor-nb,2020-12-19,13,1
windsor-sb,2020-12-19,14,0
windsor-nb,2020-12-19,14,1
windsor-sb,2020-12-19,15,0
windsor-nb,2020-12-19,15,2
windsor-nb,2020-12-19,16,0
windsor-sb,2020-12-19,16,1
windsor-nb,2020-12-19,17,2
windsor-sb,2020-12-19,17,2
windsor-nb,2020-12-19,18,0
windsor-sb,2020-12-19,18,0
windsor-nb,2020-12-19,19,0
windsor-sb,2020-12-19,19,2
windsor-nb,2020-12-19,2,0
windsor-sb,2020-12-19,2,0
windsor-nb,2020-12-19,20,0
windsor-sb,2020-12-19,20,0
windsor-nb,2020-12-19,21,0
windsor-sb,2020-12-19,21,0
windsor-sb,2020-12-19,22,0
windsor-nb,2020-12-19,22,1
windsor-sb,2020-12-19,23,0
windsor-nb,2020-12-19,23,1
windsor-nb,2020-12-19,3,0
windsor-sb,2020-12-19,3,0
windsor-nb,2020-12-19,4,0
windsor-sb,2020-12-19,4,0
windsor-nb,2020-12-19,5,0
windsor-sb,2020-12-19,5,0
windsor-nb,2020-12-19,6,0
windsor-sb,2020-12-19,6,0
windsor-nb,2020-12-19,7,0
windsor-sb,2020-12-19,7,1
windsor-nb,2020-12-19,8,1
windsor-sb,2020-12-19,8,1
windsor-sb,2020-12-19,9,0
windsor-nb,2020-12-19,9,1
windsor-nb,2020-12-20,0,0
windsor-sb,2020-12-20,0,0
windsor-nb,2020-12-20,1,0
windsor-sb,2020-12-20,1,0
windsor-nb,2020-12-20,10,1
windsor-sb,2020-12-20,10,1
windsor-nb,2020-12-20,11,0
windsor-sb,2020-12-20,11,0
windsor-nb,2020-12-20,12,0
windsor-sb,2020-12-20,12,1
windsor-sb,2020-12-20,13,2
windsor-nb,2020-12-20,13,3
windsor-nb,2020-12-20,14,0
windsor-sb,2020-12-20,14,0
windsor-sb,2020-12-20,15,0
windsor-nb,2020-12-20,15,2
windsor-nb,2020-12-20,16,0
windsor-sb,2020-12-20,16,1
windsor-nb,2020-12-20,17,0
windsor-sb,2020-12-20,17,0
windsor-nb,2020-12-20,18,0
windsor-sb,2020-12-20,18,0
windsor-nb,2020-12-20,19,0
windsor-sb,2020-12-20,19,0
windsor-nb,2020-12-20,2,0
windsor-sb,2020-12-20,2,0
windsor-nb,2020-12-20,20,0
windsor-sb,2020-12-20,20,0
windsor-nb,2020-12-20,21,0
windsor-sb,2020-12-20,21,0
windsor-sb,2020-12-20,22,0
windsor-nb,2020-12-20,22,1
windsor-nb,2020-12-20,23,0
windsor-sb,2020-12-20,23,0
windsor-nb,2020-12-20,3,0
windsor-sb,2020-12-20,3,0
windsor-nb,2020-12-20,4,0
windsor-sb,2020-12-20,4,0
windsor-nb,2020-12-20,5,0
windsor-sb,2020-12-20,5,0
windsor-nb,2020-12-20,6,0
windsor-sb,2020-12-20,6,0
windsor-nb,2020-12-20,7,0
windsor-sb,2020-12-20,7,0
windsor-sb,2020-12-20,8,0
windsor-nb,2020-12-20,8,1
windsor-nb,2020-12-20,9,0
windsor-sb,2020-12-20,9,2
windsor-nb,2020-12-21,0,0
windsor-sb,2020-12-21,0,1
windsor-nb,2020-12-21,1,0
windsor-sb,2020-12-21,1,0
windsor-nb,2020-12-21,10,0
windsor-sb,2020-12-21,10,0
windsor-nb,2020-12-21,11,1
windsor-sb,2020-12-21,11,1
windsor-nb,2020-12-21,12,0
windsor-sb,2020-12-21,12,0
windsor-nb,2020-12-21,13,0
windsor-sb,2020-12-21,13,0
windsor-nb,2020-12-21,14,0
windsor-sb,2020-12-21,14,0
windsor-sb,2020-12-21,15,0
windsor-nb,2020-12-21,15,1
windsor-nb,2020-12-21,16,1
windsor-sb,2020-12-21,16,1
windsor-nb,2020-12-21,17,1
windsor-sb,2020-12-21,17,1
windsor-nb,2020-12-21,18,0
windsor-sb,2020-12-21,18,0
windsor-nb,2020-12-21,19,1
windsor-sb,2020-12-21,19,1
windsor-nb,2020-12-21,2,0
windsor-sb,2020-12-21,2,0
windsor-nb,2020-12-21,20,0
windsor-sb,2020-12-21,20,0
windsor-nb,2020-12-21,21,0
windsor-sb,2020-12-21,21,0
windsor-nb,2020-12-21,22,0
windsor-sb,2020-12-21,22,0
windsor-nb,2020-12-21,23,0
windsor-sb,2020-12-21,23,0
windsor-nb,2020-12-21,3,0
windsor-sb,2020-12-21,3,0
windsor-nb,2020-12-21,4,0
windsor-sb,2020-12-21,4,0
windsor-nb,2020-12-21,5,0
windsor-sb,2020-12-21,5,0
windsor-nb,2020-12-21,6,0
windsor-sb,2020-12-21,6,0
windsor-sb,2020-12-21,7,0
windsor-nb,2020-12-21,7,1
windsor-nb,2020-12-21,8,0
windsor-sb,2020-12-21,8,0
windsor-nb,2020-12-21,9,0
windsor-sb,2020-12-21,9,1
windsor-nb,2020-12-22,0,0
windsor-sb,2020-12-22,0,0
windsor-nb,2020-12-22,1,0
windsor-sb,2020-12-22,1,0
windsor-nb,2020-12-22,10,1
windsor-sb,2020-12-22,10,1
windsor-sb,2020-12-22,11,0
windsor-nb,2020-12-22,11,2
windsor-nb,2020-12-22,12,1
windsor-sb,2020-12-22,12,1
windsor-nb,2020-12-22,13,1
windsor-sb,2020-12-22,13,1
windsor-sb,2020-12-22,14,1
windsor-nb,2020-12-22,14,3
windsor-sb,2020-12-22,15,0
windsor-nb,2020-12-22,15,5
windsor-nb,2020-12-22,16,2
windsor-sb,2020-12-22,16,2
windsor-sb,2020-12-22,17,0
windsor-nb,2020-12-22,17,2
windsor-nb,2020-12-22,18,0
windsor-sb,2020-12-22,18,0
windsor-sb,2020-12-22,19,0
windsor-nb,2020-12-22,19,1
windsor-nb,2020-12-22,2,0
windsor-sb,2020-12-22,2,0
windsor-nb,2020-12-22,20,0
windsor-sb,2020-12-22,20,1
windsor-nb,2020-12-22,21,0
windsor-sb,2020-12-22,21,0
windsor-nb,2020-12-22,22,0
windsor-sb,2020-12-22,22,0
windsor-nb,2020-12-22,23,0
windsor-sb,2020-12-22,23,0
windsor-nb,2020-12-22,3,0
windsor-sb,2020-12-22,3,0
windsor-nb,2020-12-22,4,0
windsor-sb,2020-12-22,4,0
windsor-nb,2020-12-22,5,0
windsor-sb,2020-12-22,5,0
windsor-sb,2020-12-22,6,0
windsor-nb,2020-12-22,6,1
windsor-nb,2020-12-22,7,1
windsor-sb,2020-12-22,7,1
windsor-sb,2020-12-22,8,0
windsor-nb,2020-12-22,8,1
windsor-nb,2020-12-22,9,1
windsor-sb,2020-12-22,9,2
windsor-nb,2020-12-23,0,0
windsor-sb,2020-12-23,0,0
windsor-nb,2020-12-23,1,0
windsor-sb,2020-12-23,1,0
windsor-nb,2020-12-23,10,1
windsor-sb,2020-12-23,10,1
windsor-sb,2020-12-23,11,1
windsor-nb,2020-12-23,11,2
windsor-nb,2020-12-23,12,1
windsor-sb,2020-12-23,12,2
windsor-sb,2020-12-23,13,3
windsor-nb,2020-12-23,13,4
windsor-sb,2020-12-23,14,3
windsor-nb,2020-12-23,14,4
windsor-nb,2020-12-23,15,5
windsor-sb,2020-12-23,15,6
windsor-sb,2020-12-23,16,1
windsor-nb,2020-12-23,16,2
windsor-sb,2020-12-23,17,1
windsor-nb,2020-12-23,17,3
windsor-nb,2020-12-23,18,0
windsor-sb,2020-12-23,18,0
windsor-nb,2020-12-23,19,0
windsor-sb,2020-12-23,19,0
windsor-nb,2020-12-23,2,0
windsor-sb,2020-12-23,2,0
windsor-nb,2020-12-23,20,0
windsor-sb,2020-12-23,20,1
windsor-sb,2020-12-23,21,0
windsor-nb,2020-12-23,21,1
windsor-nb,2020-12-23,22,0
windsor-sb,2020-12-23,22,0
windsor-nb,2020-12-23,23,0
windsor-sb,2020-12-23,23,0
windsor-nb,2020-12-23,3,0
windsor-sb,2020-12-23,3,0
windsor-nb,2020-12-23,4,0
windsor-sb,2020-12-23,4,0
windsor-nb,2020-12-23,5,0
