name,date,hour,count
rainnie,2018-09-02,13,7
rainnie,2018-09-02,14,9
rainnie,2018-09-02,15,5
rainnie,2018-09-02,16,8
rainnie,2018-09-02,17,2
rainnie,2018-09-02,18,4
rainnie,2018-09-02,19,6
rainnie,2018-09-02,20,5
rainnie,2018-09-02,21,6
rainnie,2018-09-02,22,1
rainnie,2018-09-02,23,1
rainnie,2018-09-03,0,2
rainnie,2018-09-03,1,1
rainnie,2018-09-03,2,1
rainnie,2018-09-03,3,1
rainnie,2018-09-03,4,0
rainnie,2018-09-03,5,0
rainnie,2018-09-03,6,1
rainnie,2018-09-03,7,3
rainnie,2018-09-03,8,2
rainnie,2018-09-03,9,3
rainnie,2018-09-03,10,5
rainnie,2018-09-03,11,2
rainnie,2018-09-03,12,5
rainnie,2018-09-03,13,13
rainnie,2018-09-03,14,4
rainnie,2018-09-03,15,6
rainnie,2018-09-03,16,2
rainnie,2018-09-03,17,14
rainnie,2018-09-03,18,2
rainnie,2018-09-03,19,4
rainnie,2018-09-03,20,0
rainnie,2018-09-03,21,0
rainnie,2018-09-03,22,1
rainnie,2018-09-03,23,3
rainnie,2018-09-04,0,1
rainnie,2018-09-04,1,0
rainnie,2018-09-04,2,0
rainnie,2018-09-04,3,0
rainnie,2018-09-04,4,0
rainnie,2018-09-04,5,2
rainnie,2018-09-04,6,0
rainnie,2018-09-04,7,6
rainnie,2018-09-04,8,36
rainnie,2018-09-04,9,19
rainnie,2018-09-04,10,9
rainnie,2018-09-04,11,7
rainnie,2018-09-04,12,7
rainnie,2018-09-04,13,7
rainnie,2018-09-04,14,12
rainnie,2018-09-04,15,6
rainnie,2018-09-04,16,14
rainnie,2018-09-04,17,13
rainnie,2018-09-04,18,12
rainnie,2018-09-04,19,10
rainnie,2018-09-04,20,2
rainnie,2018-09-04,21,4
rainnie,2018-09-04,22,3
rainnie,2018-09-04,23,2
rainnie,2018-09-05,0,1
rainnie,2018-09-05,1,0
rainnie,2018-09-05,2,1
rainnie,2018-09-05,3,0
rainnie,2018-09-05,4,0
rainnie,2018-09-05,5,0
rainnie,2018-09-05,6,5
rainnie,2018-09-05,7,24
rainnie,2018-09-05,8,39
rainnie,2018-09-05,9,21
rainnie,2018-09-05,10,10
rainnie,2018-09-05,11,9
rainnie,2018-09-05,12,12
rainnie,2018-09-05,13,16
rainnie,2018-09-05,14,9
rainnie,2018-09-05,15,12
rainnie,2018-09-05,16,17
rainnie,2018-09-05,17,18
rainnie,2018-09-05,18,10
rainnie,2018-09-05,19,3
rainnie,2018-09-05,20,12
rainnie,2018-09-05,21,4
rainnie,2018-09-05,22,5
rainnie,2018-09-05,23,1
rainnie,2018-09-06,0,2
rainnie,2018-09-06,1,1
rainnie,2018-09-06,2,1
rainnie,2018-09-06,3,0
rainnie,2018-09-06,4,0
rainnie,2018-09-06,5,1
rainnie,2018-09-06,6,4
rainnie,2018-09-06,7,8
rainnie,2018-09-06,8,39
rainnie,2018-09-06,9,25
rainnie,2018-09-06,10,10
rainnie,2018-09-06,11,9
rainnie,2018-09-06,12,17
rainnie,2018-09-06,13,13
rainnie,2018-09-06,14,19
rainnie,2018-09-06,15,8
rainnie,2018-09-06,16,19
rainnie,2018-09-06,17,17
rainnie,2018-09-06,18,9
rainnie,2018-09-06,19,5
rainnie,2018-09-06,20,2
rainnie,2018-09-06,21,0
rainnie,2018-09-06,22,2
rainnie,2018-09-06,23,2
rainnie,2018-09-07,0,9
rainnie,2018-09-07,1,3
rainnie,2018-09-07,2,2
rainnie,2018-09-07,3,0
rainnie,2018-09-07,4,1
rainnie,2018-09-07,5,1
rainnie,2018-09-07,6,3
